CustomerID,Gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,NumSupportCalls,NumProductsUsed,DaysSinceLastContact,AvgMonthlyUsage,ContractMonthsRemaining,Churn
CUST-006561,Female,1,No,No,47.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.15,4512.96,11,3,354,100.9,0,1
CUST-006562,Female,0,Yes,Yes,57.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.63,5526.73,9,6,258,50.5,0,0
CUST-006563,Male,0,Yes,Yes,9.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),38.68,363.85,7,4,329,156.2,9,0
CUST-006564,Male,0,Yes,Yes,41.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,99.93,4078.11,10,3,11,90.1,0,1
CUST-006565,Male,0,Yes,No,13.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,34.2,433.3,8,1,295,51.3,0,0
CUST-006566,Male,0,No,Yes,67.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.84,6305.22,11,1,280,238.6,0,1
CUST-006567,Male,0,No,Yes,20.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.93,1608.46,14,2,142,275.2,0,0
CUST-006568,Male,0,Yes,No,31.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),22.09,634.53,10,5,190,266.3,0,0
CUST-006569,Male,0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.3,385.32,11,2,139,170.5,0,1
CUST-006570,Male,0,No,Yes,31.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,74.91,2319.08,0,1,16,60.8,12,0
CUST-006571,Female,0,Yes,No,5.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.55,148.91,12,4,275,87.9,19,1
CUST-006572,Female,1,Yes,Yes,35.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,25.32,918.05,7,6,12,157.2,0,0
CUST-006573,Male,0,Yes,Yes,48.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,80.05,3835.04,3,1,253,26.1,10,0
CUST-006574,Female,1,Yes,No,37.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,109.09,4088.74,12,1,60,114.1,0,1
CUST-006575,Male,0,Yes,No,54.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.17,4833.2,0,1,199,210.5,0,0
CUST-006576,Male,0,No,No,18.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.37,381.44,1,5,98,293.1,0,1
CUST-006577,Male,0,No,No,23.0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,46.04,1059.05,6,3,360,10.1,0,0
CUST-006578,Male,0,Yes,No,58.0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.1,4079.56,9,3,37,107.0,0,0
CUST-006579,Male,0,No,No,9.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.08,253.56,6,4,322,250.3,0,1
CUST-006580,Male,0,No,No,21.0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,62.37,1332.73,8,2,333,290.4,0,0
CUST-006581,Male,0,Yes,No,6.0,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,37.76,241.79,8,5,231,21.9,0,1
CUST-006582,Male,0,Yes,No,2.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.58,63.56,11,4,78,81.4,0,1
CUST-006583,Female,0,Yes,Yes,45.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.17,948.74,3,5,300,44.0,0,0
CUST-006584,Female,0,Yes,Yes,47.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),50.93,2370.35,6,1,227,265.0,0,0
CUST-006585,Female,1,Yes,Yes,65.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,47.57,3086.58,13,2,178,209.0,7,0
CUST-006586,Female,1,No,No,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,93.83,6095.63,10,2,9,245.6,0,0
CUST-006587,Female,0,Yes,No,25.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,29.52,711.59,8,2,237,85.8,0,1
CUST-006588,Male,0,Yes,Yes,64.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.02,2512.93,0,2,238,271.0,0,1
CUST-006589,Male,0,Yes,Yes,69.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),39.11,2683.5,4,4,78,216.4,12,0
CUST-006590,Male,0,No,No,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.88,172.77,5,1,19,180.4,12,0
CUST-006591,Male,0,No,No,58.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,110.9,6439.26,7,1,187,81.9,11,1
CUST-006592,Female,0,No,Yes,58.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,57.94,3336.25,2,1,79,123.9,0,1
CUST-006593,Male,1,Yes,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),102.15,287.03,0,5,139,141.8,12,1
CUST-006594,Female,0,Yes,No,22.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,38.23,827.98,1,5,61,147.4,0,0
CUST-006595,Female,0,No,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.8,526.09,3,1,188,110.0,7,0
CUST-006596,Male,0,Yes,No,13.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Credit card (automatic),40.3,552.81,9,3,299,261.4,10,0
CUST-006597,Female,0,Yes,No,63.0,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.1,2404.8,8,2,24,51.5,0,0
CUST-006598,Male,0,No,No,59.0,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),88.91,5231.34,11,1,147,22.9,13,1
CUST-006599,Male,0,Yes,No,41.0,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,38.11,1576.5,0,5,251,290.0,0,0
CUST-006600,Male,0,Yes,No,9.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,57.74,550.21,13,6,175,250.1,16,0
CUST-006601,Male,1,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.92,13.8,10,1,292,263.7,0,1
CUST-006602,Female,0,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.08,981.42,1,4,291,166.4,0,0
CUST-006603,Male,0,No,No,42.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.46,1183.01,3,4,200,248.0,9,0
CUST-006604,Male,1,Yes,Yes,5.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.96,466.66,13,1,44,298.3,0,1
CUST-006605,Male,0,Yes,Yes,25.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,56.64,1425.93,12,1,237,229.0,10,0
CUST-006606,Male,0,Yes,No,43.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.11,912.95,6,6,155,266.7,0,0
CUST-006607,Female,0,No,Yes,22.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,95.59,2104.86,11,6,277,163.6,0,0
CUST-006608,Female,0,No,No,8.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,83.23,641.14,5,2,19,63.6,0,0
CUST-006609,Male,0,Yes,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,102.31,71.85,13,1,261,52.5,24,1
CUST-006610,Female,0,No,No,3.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Mailed check,78.07,233.72,1,6,322,91.8,9,0
CUST-006611,Male,0,No,Yes,15.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),73.65,1081.84,3,5,325,268.6,0,0
CUST-006612,Male,0,No,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.26,1444.49,2,1,173,286.7,0,0
CUST-006613,Female,0,Yes,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.49,483.53,7,1,345,267.9,0,0
CUST-006614,Male,0,No,Yes,61.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.05,1456.44,11,1,347,185.6,0,1
CUST-006615,Male,1,Yes,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.66,1168.36,12,4,36,104.5,9,0
CUST-006616,Male,0,Yes,Yes,46.0,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,78.56,3563.96,5,2,268,247.9,5,0
CUST-006617,Male,0,No,No,52.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),36.58,1884.45,9,5,52,281.8,5,0
CUST-006618,Female,0,Yes,No,28.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),76.71,2153.16,1,2,136,120.3,0,1
CUST-006619,Male,0,No,No,51.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),114.11,5850.56,1,5,153,279.8,1,0
CUST-006620,Male,0,Yes,No,70.0,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,50.98,3598.73,2,2,255,140.9,6,0
CUST-006621,Male,0,No,No,30.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),72.83,2189.41,2,6,42,225.6,3,0
CUST-006622,Female,0,Yes,No,38.0,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),106.83,4065.53,5,2,25,277.2,8,0
CUST-006623,Female,0,Yes,No,1.0,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),113.25,131.26,14,5,308,126.6,0,1
CUST-006624,Female,0,Yes,No,29.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,102.71,2958.13,1,1,161,262.0,2,0
CUST-006625,Female,0,Yes,Yes,65.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.31,1746.91,8,2,198,130.0,0,0
CUST-006626,Female,0,No,Yes,58.0,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,27.55,1579.98,12,2,142,168.2,0,1
CUST-006627,Female,0,Yes,Yes,12.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.31,247.94,6,6,231,249.8,0,0
CUST-006628,Female,1,Yes,Yes,48.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,51.02,2459.38,12,6,76,266.5,9,0
CUST-006629,Male,0,No,Yes,63.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Credit card (automatic),87.18,5468.52,14,5,155,268.7,8,1
CUST-006630,Male,0,Yes,No,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,26.3,1744.28,12,5,251,288.8,3,0
CUST-006631,Male,0,Yes,Yes,20.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,25.05,494.86,12,1,240,240.2,3,0
CUST-006632,Male,0,No,Yes,61.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),62.93,3818.11,10,2,68,297.5,12,0
CUST-006633,Male,0,Yes,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.36,1606.91,5,4,358,239.7,20,0
CUST-006634,Female,0,Yes,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.11,1392.61,2,1,67,199.2,0,0
CUST-006635,Female,0,Yes,Yes,47.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,45.7,2155.15,7,6,180,226.2,0,1
CUST-006636,Male,0,No,Yes,49.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),80.63,3977.21,9,1,253,216.6,0,1
CUST-006637,Male,0,No,No,67.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,88.72,5944.48,4,4,49,10.1,1,0
CUST-006638,Male,0,Yes,No,62.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),56.72,3512.39,12,3,362,25.0,1,0
CUST-006639,Female,1,No,No,55.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,84.7,4652.37,4,6,136,71.4,13,0
CUST-006640,Male,1,Yes,No,61.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),93.18,5660.57,12,6,2,149.2,13,0
CUST-006641,Male,0,Yes,No,20.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.73,2191.97,1,3,32,236.1,0,0
CUST-006642,Male,0,No,No,34.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,94.56,3209.51,5,6,210,210.0,9,0
CUST-006643,Female,0,No,Yes,35.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,38.74,1342.69,7,1,71,81.8,0,0
CUST-006644,Male,0,No,No,34.0,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),86.68,2927.58,13,2,44,249.8,12,0
CUST-006645,Female,0,Yes,No,24.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),22.9,563.83,1,1,48,252.3,6,0
CUST-006646,Female,0,No,No,48.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,113.54,5460.37,8,4,266,276.9,0,0
CUST-006647,Male,0,No,Yes,20.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.66,1685.6,8,2,84,137.6,0,0
CUST-006648,Female,0,Yes,No,21.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),86.45,1798.33,4,2,301,168.2,0,1
CUST-006649,Female,0,Yes,No,17.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),39.75,693.6,14,2,72,253.3,3,0
CUST-006650,Female,0,Yes,Yes,66.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,31.92,2115.51,0,6,153,297.6,10,0
CUST-006651,Male,0,No,No,27.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,76.07,2040.89,4,4,242,134.6,0,0
CUST-006652,Female,0,No,No,47.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),26.47,1247.28,9,6,263,293.0,4,0
CUST-006653,Female,0,No,No,65.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,25.61,1623.52,13,1,53,274.5,0,1
CUST-006654,Male,0,Yes,Yes,10.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,111.51,1146.42,13,3,269,22.9,0,1
CUST-006655,Male,0,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.74,21.59,12,5,269,67.4,9,1
CUST-006656,Female,0,No,No,64.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,42.69,2711.86,0,3,267,71.9,0,0
CUST-006657,Female,0,No,No,58.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),111.53,6486.49,0,6,264,18.4,0,1
CUST-006658,Female,0,Yes,No,23.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),87.35,1983.5,8,5,160,155.0,5,0
CUST-006659,Female,0,Yes,No,46.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,930.14,0,6,103,31.5,0,0
CUST-006660,Male,1,Yes,No,59.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),67.18,3971.8,6,5,117,81.3,0,0
CUST-006661,Male,0,Yes,No,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,24.71,432.09,7,5,115,91.5,0,0
CUST-006662,Female,0,Yes,Yes,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.94,327.51,7,6,334,182.9,3,1
CUST-006663,Male,0,No,No,46.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,47.27,2169.43,4,6,309,287.8,0,1
CUST-006664,Male,0,No,No,65.0,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,27.77,1830.88,7,1,278,28.8,23,0
CUST-006665,Female,0,Yes,No,56.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,104.16,5838.3,8,3,66,173.1,4,0
CUST-006666,Male,0,Yes,No,5.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,43.44,229.29,5,5,271,279.0,0,1
CUST-006667,Male,0,Yes,Yes,46.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,61.5,2810.09,5,5,25,296.2,0,0
CUST-006668,Male,1,No,No,16.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.09,325.93,7,2,271,86.1,0,1
CUST-006669,Male,0,Yes,Yes,53.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,91.7,4856.06,6,6,147,84.7,3,1
CUST-006670,Male,0,Yes,No,26.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.41,2472.59,5,2,344,76.9,0,1
CUST-006671,Male,0,No,No,28.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,80.68,2247.33,8,3,269,62.8,6,0
CUST-006672,Male,0,Yes,No,66.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,87.35,5761.28,7,2,208,161.2,10,0
CUST-006673,Male,0,Yes,No,34.0,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.84,3033.84,4,3,256,86.8,0,1
CUST-006674,Female,0,Yes,No,51.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),22.15,1089.74,6,5,341,151.4,20,0
CUST-006675,Female,0,Yes,No,62.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.21,1647.03,0,6,5,48.3,0,1
CUST-006676,Female,0,No,No,13.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),81.46,1102.98,5,3,327,254.5,5,1
CUST-006677,Female,0,No,Yes,62.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),113.11,7017.13,9,2,118,83.3,0,0
CUST-006678,Male,1,No,No,71.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,100.39,7114.81,9,2,84,237.4,0,1
CUST-006679,Female,0,Yes,Yes,58.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,95.14,5508.15,7,3,131,39.4,7,1
CUST-006680,Female,0,Yes,No,20.0,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.48,1099.11,5,2,103,148.7,0,0
CUST-006681,Male,0,Yes,No,1.0,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),76.08,66.72,7,6,185,258.9,20,0
CUST-006682,Male,0,Yes,Yes,43.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),79.66,3388.51,11,1,135,30.3,11,0
CUST-006683,Female,1,Yes,No,40.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,33.6,1339.7,14,6,194,137.4,4,0
CUST-006684,Female,1,No,No,5.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.1,277.85,3,3,66,196.4,0,1
CUST-006685,Male,1,No,Yes,11.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,49.05,553.65,8,3,144,234.4,17,0
CUST-006686,Male,1,Yes,No,61.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,68.54,4167.86,14,3,207,192.6,18,0
CUST-006687,Male,0,No,No,6.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,101.99,573.57,3,3,118,111.6,0,1
CUST-006688,Male,0,No,No,62.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),85.48,5290.58,14,6,126,101.0,0,1
CUST-006689,Female,0,Yes,No,17.0,No,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,94.34,1621.18,1,5,306,237.6,14,1
CUST-006690,Female,0,No,No,35.0,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),74.51,2608.07,4,1,96,54.4,0,0
CUST-006691,Male,0,No,No,51.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.25,4666.26,14,6,112,36.8,0,0
CUST-006692,Female,0,Yes,Yes,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,27.64,943.83,0,3,206,88.4,24,0
CUST-006693,Female,0,No,No,56.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.34,5803.37,6,5,286,214.2,0,1
CUST-006694,Female,0,No,No,59.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),76.6,4526.6,1,3,43,209.2,18,0
CUST-006695,Male,0,Yes,No,54.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.07,4479.35,12,1,114,172.0,0,1
CUST-006696,Female,1,No,No,11.0,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,26.0,264.37,12,1,170,79.2,0,1
CUST-006697,Female,0,No,Yes,64.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.13,7186.16,12,4,233,88.1,0,0
CUST-006698,Female,0,Yes,No,56.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,98.24,5523.3,2,1,131,179.4,0,1
CUST-006699,Male,0,Yes,Yes,61.0,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),53.81,3246.9,7,1,308,28.7,15,1
CUST-006700,Male,0,Yes,No,63.0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,60.65,3842.35,12,1,227,281.6,9,0
CUST-006701,Female,0,Yes,Yes,45.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),112.7,5090.09,4,3,60,280.8,1,0
